ID,smiles,method,method_label,init_mode,seed,generation,rank,source_rank,score_ga,p_sweet,pred_logsw,d_ood,sweet_gate_pass,pred_logsw_pass,ood_pass,pre_docking_goldlike,vina_kcal_mol,real_vina_supported,gold_real_vina
B_seed2030_gen005_top1,CCN1C(C)=C2C=C3OC(=O)C14N2C=NN34,B,SweetDB-seeded GA,group_b_dataset,2030,5,1,2,3.898062705993652,0.863705039024353,3.466210126876831,5.700479507446289,True,True,True,True,,False,False
B_seed2030_gen005_top2,CCN1CCN(C(=O)C2=Cc3c(Cl)ccn3C2)C1C,B,SweetDB-seeded GA,group_b_dataset,2030,5,2,0,3.954819202423096,0.9850451350212096,3.462296724319458,5.704027652740479,True,True,True,True,,False,False
B_seed2030_gen005_top3,CCNC12C(=O)OC(C)=C3C=CN1N=CN32,B,SweetDB-seeded GA,group_b_dataset,2030,5,3,5,3.849917411804199,0.814688503742218,3.442573070526123,5.679323196411133,True,True,True,True,,False,False
B_seed2030_gen005_top4,CCN(C)CCOC1=C2CN3N=C2C(=O)OC3=C1,B,SweetDB-seeded GA,group_b_dataset,2030,5,4,1,3.93113112449646,0.9837712049484252,3.4392454624176025,5.705054759979248,True,True,True,True,,False,False
B_seed2030_gen005_top5,CC1=NN2C3=C4OC=CC5=C4N(C)C2(C(=O)O3)N15,B,SweetDB-seeded GA,group_b_dataset,2030,5,5,3,3.8935489654541016,0.973385751247406,3.406856060028076,5.71444034576416,True,True,True,True,,False,False
B_seed2030_gen006_top1,CC=C1C=C2OC(=O)C34N(CC)CC(O)C(=NN23)N14,B,SweetDB-seeded GA,group_b_dataset,2030,6,1,0,3.981219530105591,0.9337937235832214,3.514322757720948,5.568547248840332,True,True,True,True,,False,False
B_seed2030_gen006_top2,CCN1C(C)=C2C=C3OC(=O)C14N2C=NN34,B,SweetDB-seeded GA,group_b_dataset,2030,6,2,6,3.919944524765015,0.868330180644989,3.485779523849488,5.637969493865967,True,True,True,True,,False,False
B_seed2030_gen006_top3,CC1=NN2C3=C4OC=CC5=C4N(C)C2(C(=O)O3)N15,B,SweetDB-seeded GA,group_b_dataset,2030,6,3,4,3.921956777572632,0.9129756093025208,3.4654688835144043,5.610448360443115,True,True,True,True,,False,False
B_seed2030_gen006_top4,CC=C1C=CN2N=C(C)N3C4(C)C(=O)OC(=O)C23N1C4=O,B,SweetDB-seeded GA,group_b_dataset,2030,6,4,1,3.954819202423096,0.9850451350212096,3.462296724319458,5.704027652740479,True,True,True,True,,False,False
B_seed2030_gen006_top5,CCN1C2=C3C=C4OC(=O)C1(N3C)N4N=C2,B,SweetDB-seeded GA,group_b_dataset,2030,6,5,2,3.931142807006836,0.9794868230819702,3.441399335861206,5.401629447937012,True,True,True,True,,False,False
B_seed2030_gen007_top1,CC=CC=C1N2C(C)N3C4=NN1C31C(=O)OC42N1C,B,SweetDB-seeded GA,group_b_dataset,2030,7,1,0,4.027511119842529,0.9541035294532776,3.550459146499634,5.600744724273682,True,True,True,True,,False,False
B_seed2030_gen007_top2,CC=C1C=C2OC(=O)C34N1C=CN3C(C)=NN24,B,SweetDB-seeded GA,group_b_dataset,2030,7,2,2,4.006155967712402,0.9166508316993712,3.547830581665039,5.592494010925293,True,True,True,True,,False,False
B_seed2030_gen007_top3,CCN1C2=C3C(=C4OC(=O)C15N3C=NN45)OC=C2,B,SweetDB-seeded GA,group_b_dataset,2030,7,3,4,3.9953536987304688,0.8962095975875854,3.5472488403320312,5.663082599639893,True,True,True,True,-7.006,True,True
B_seed2030_gen007_top4,CCN1C(C)=C2C=C3OC(=O)C14N2C=NN34,B,SweetDB-seeded GA,group_b_dataset,2030,7,4,1,4.007304668426514,0.9285181164741516,3.5430455207824707,5.617372989654541,True,True,True,True,,False,False
B_seed2030_gen007_top5,CC=CC=c1oc(=O)c(=CNCCO)n1N,B,SweetDB-seeded GA,group_b_dataset,2030,7,5,7,3.9766690731048575,0.8992473483085632,3.527045488357544,5.622453212738037,True,True,True,True,,False,False
B_seed2030_gen008_top1,CCN1C2=C3C(=C4OC(=O)C15N3C=NN45)OC=C2,B,SweetDB-seeded GA,group_b_dataset,2030,8,1,0,4.095545291900635,0.9168577194213868,3.637116432189941,5.61833381652832,True,True,True,True,-7.006,True,True
B_seed2030_gen008_top2,CC1N2c3cn4c5c(nccc5c3=O)C13CCC24C3,B,SweetDB-seeded GA,group_b_dataset,2030,8,2,1,4.088504314422607,0.93193918466568,3.62253475189209,5.632068634033203,True,True,True,True,,False,False
B_seed2030_gen008_top3,CCn1c2c3cc1c1c(O)n-3c(C(=O)O)nn1-2,B,SweetDB-seeded GA,group_b_dataset,2030,8,3,2,4.072842597961426,0.988634705543518,3.5785253047943115,5.735886573791504,True,True,True,True,,False,False
B_seed2030_gen008_top4,CCN1C(C)=C2C=C3OC(=O)C14N2C=NN34,B,SweetDB-seeded GA,group_b_dataset,2030,8,4,4,4.036919593811035,0.9493122100830078,3.562263250350952,5.578516960144043,True,True,True,True,,False,False
B_seed2030_gen008_top5,CC=C1C=C2OC(=O)C34N1C=CN3C(C)=NN24,B,SweetDB-seeded GA,group_b_dataset,2030,8,5,5,4.027511119842529,0.9541035294532776,3.550459146499634,5.600744724273682,True,True,True,True,,False,False
B_seed2030_gen009_top1,CCN1C2=C3C(=C4OC(=O)C15N3C=NN45)OC=C2,B,SweetDB-seeded GA,group_b_dataset,2030,9,1,0,4.203216075897217,0.94662207365036,3.729904890060425,5.687687397003174,True,True,True,True,-7.006,True,True
B_seed2030_gen009_top2,CCN1C(C)=C2C=C3OC(=O)C14N2C=NN34,B,SweetDB-seeded GA,group_b_dataset,2030,9,2,4,4.12462329864502,0.8622498512268066,3.693498373031616,5.704243183135986,True,True,True,True,,False,False
B_seed2030_gen009_top3,CC=C1C=C2OC(=O)C34N(CC)CC(O)C(=NN23)N14,B,SweetDB-seeded GA,group_b_dataset,2030,9,3,2,4.151040077209473,0.9582633972167968,3.671908140182495,5.5954790115356445,True,True,True,True,,False,False
B_seed2030_gen009_top4,CCC12Cc3c4c5c6n3C1(C=O)SC5=NC62CN4,B,SweetDB-seeded GA,group_b_dataset,2030,9,4,1,4.154212951660156,0.9794315695762634,3.664497137069702,5.567181587219238,True,True,True,True,,False,False
B_seed2030_gen009_top5,CCNc1cc2c(O)n3c1=c1oc(=O)c3nn12,B,SweetDB-seeded GA,group_b_dataset,2030,9,5,3,4.134600639343262,0.9914905428886414,3.638855218887329,5.747768878936768,True,True,True,True,,False,False
B_seed2030_gen010_top1,CCN1C2=C3OC(=O)C45N2N=CN4c2cc1n5c23,B,SweetDB-seeded GA,group_b_dataset,2030,10,1,0,4.301812171936035,0.9901843070983888,3.806720018386841,5.848458766937256,True,True,True,True,-6.965,True,True
B_seed2030_gen010_top2,CC=C1C=C2OC(=O)C34N(CC)CC(O)C(=NN23)N14,B,SweetDB-seeded GA,group_b_dataset,2030,10,2,1,4.217159748077393,0.9509345293045044,3.741692543029785,5.595426559448242,True,True,True,True,,False,False
B_seed2030_gen010_top3,CCN1C2=C3C(=C4OC(=O)C15N3C=NN45)OC=C2,B,SweetDB-seeded GA,group_b_dataset,2030,10,3,5,4.203216075897217,0.94662207365036,3.729904890060425,5.687687397003174,True,True,True,True,-7.006,True,True
B_seed2030_gen010_top4,CCC1(CCl)OC2C3SC(c4cccc(O)c4)C14CC(C)C3=CC24,B,SweetDB-seeded GA,group_b_dataset,2030,10,4,2,4.213054656982422,0.9859654903411864,3.720072031021118,5.60516357421875,True,True,True,True,,False,False
B_seed2030_gen010_top5,CC=C1C=C2OC(=O)C34N(C=NN23)C(=O)OC(C)N14,B,SweetDB-seeded GA,group_b_dataset,2030,10,5,4,4.20780086517334,0.9823712110519408,3.716615438461304,5.689046859741211,True,True,True,True,,False,False
B_seed2030_gen011_top1,CC1=NN2C3=Cc4ccc5n4C2(C(=O)O3)N1CC5O,B,SweetDB-seeded GA,group_b_dataset,2030,11,1,0,4.301812171936035,0.9901843070983888,3.806720018386841,5.848458766937256,True,True,True,True,,False,False
B_seed2030_gen011_top2,CC=C1C2=C3SC4=NN3C(C(=O)O)(N1C)C41C=CC(=O)N21,B,SweetDB-seeded GA,group_b_dataset,2030,11,2,4,4.238753318786621,0.922057569026947,3.777724742889404,5.7724480628967285,True,True,True,True,,False,False
B_seed2030_gen011_top3,CCN1CCOc2c1c1cn3c2=c2oc(=O)c3nn21,B,SweetDB-seeded GA,group_b_dataset,2030,11,3,1,4.267900466918945,0.9902522563934326,3.772774457931519,5.868317604064941,True,True,True,True,,False,False
B_seed2030_gen011_top4,CCN1C2=C3C(=C4OC(=O)C15N3C=NN45)OC=C2,B,SweetDB-seeded GA,group_b_dataset,2030,11,4,2,4.265967845916748,0.9889947772026062,3.771470308303833,5.84806489944458,True,True,True,True,-7.006,True,True
B_seed2030_gen011_top5,CC=C1C2=C3N4N=CN1C4(C(=O)O2)N(CC)CC3(C)C,B,SweetDB-seeded GA,group_b_dataset,2030,11,5,3,4.256534576416016,0.9712995290756226,3.77088475227356,5.685070991516113,True,True,True,True,,False,False
B_seed2030_gen012_top1,CCN1C(C)=NN2C3=Cc4cccn4C12C(=O)O3,B,SweetDB-seeded GA,group_b_dataset,2030,12,1,0,4.339161396026611,0.9873175024986268,3.845502853393554,5.828994274139404,True,True,True,True,,False,False
B_seed2030_gen012_top2,CC=C(Cl)C1=C2OC(=O)C3(NCC)N1C=NN23,B,SweetDB-seeded GA,group_b_dataset,2030,12,2,1,4.306806564331055,0.9888262748718262,3.8123934268951416,5.805718421936035,True,True,True,True,,False,False
B_seed2030_gen012_top3,CC1=NN2C3=C4OC(=O)C2(N1CC3(C)C)n1cccc14,B,SweetDB-seeded GA,group_b_dataset,2030,12,3,2,4.301812171936035,0.9901843070983888,3.806720018386841,5.848458766937256,True,True,True,True,,False,False
B_seed2030_gen012_top4,CC1N2c3cn4c5c(nccc5c3=O)C13CCC24C3,B,SweetDB-seeded GA,group_b_dataset,2030,12,4,3,4.29009485244751,0.9924005270004272,3.7938945293426514,5.8870038986206055,True,True,True,True,,False,False
B_seed2030_gen012_top5,CCC1(CC)CC2C(C=O)c3cnc1c(c3Cl)N2C,B,SweetDB-seeded GA,group_b_dataset,2030,12,5,5,4.278260231018066,0.9740915894508362,3.79121446609497,5.634124755859375,True,True,True,True,,False,False
C_seed2026_gen001_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,1,1,0,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
C_seed2026_gen001_top2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,1,2,1,3.268479585647583,0.9999837875366212,2.7684876918792725,5.778102397918701,True,True,True,True,,False,False
C_seed2026_gen001_top3,OCC1OCC2(CC1O)OC1(COC(CO)C(O)C1)OC1(COC(CO)C(O)C1Cl)O2,C,LLM-initialized GA,group_c_llm,2026,1,3,2,3.1704764366149902,0.9995415210723876,2.670705795288086,6.84811544418335,True,True,True,True,,False,False
C_seed2026_gen001_top4,OCC1OC2(OC3CCOC(C(Cl)(Cl)Cl)C3O2)C(O)CC1O,C,LLM-initialized GA,group_c_llm,2026,1,4,3,3.0753602981567383,0.9998216032981871,2.5754494667053223,6.46141529083252,True,False,True,False,,False,False
C_seed2026_gen001_top5,COC(=O)C1(Cc2ccccc2)C2c3cc(OC)ccc3OC2C2NC(CC(=O)O)C(=O)N21,C,LLM-initialized GA,group_c_llm,2026,1,5,4,2.8431053161621094,0.9910666346549988,2.347572088241577,5.917479515075684,True,False,True,False,,False,False
C_seed2026_gen002_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,2,1,0,3.4177470207214355,0.9999793767929076,2.917757272720337,5.836676597595215,True,True,True,True,,False,False
C_seed2026_gen002_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,2,2,1,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
C_seed2026_gen002_top3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,2,3,3,3.2996788024902344,0.9998366832733154,2.799760580062866,4.87473201751709,True,True,True,True,-6.926,True,True
C_seed2026_gen002_top4,OCC1OC23OC4C(CO)OCC5(O2)OC3(OC45Cl)C(Cl)C1O,C,LLM-initialized GA,group_c_llm,2026,2,4,5,3.195199489593506,0.9996331930160522,2.695382833480835,6.853468418121338,True,True,True,True,,False,False
C_seed2026_gen002_top5,OCC1OCC(OC23CC(O)C(CO)OC24OC2C(CO)OCC(O3)(O4)C2Cl)CC1O,C,LLM-initialized GA,group_c_llm,2026,2,5,6,3.173362970352173,0.9995569586753844,2.673584461212158,6.783879280090332,True,True,True,True,,False,False
C_seed2026_gen003_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,3,1,0,3.597918033599853,0.9999749660491944,3.097930431365967,5.174220085144043,True,True,True,True,,False,False
C_seed2026_gen003_top2,COC(=O)c1cccnc1-c1ccccc1,C,LLM-initialized GA,group_c_llm,2026,3,2,1,3.558596611022949,0.9999659061431884,3.0586137771606445,4.818577289581299,True,True,True,True,,False,False
C_seed2026_gen003_top3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,3,3,2,3.43651819229126,0.9997219443321228,2.936657190322876,5.0808587074279785,True,True,True,True,-6.926,True,True
C_seed2026_gen003_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,3,4,4,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
C_seed2026_gen004_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,4,1,0,3.597918033599853,0.9999749660491944,3.097930431365967,5.174220085144043,True,True,True,True,,False,False
C_seed2026_gen004_top2,COC(=O)C1(Cc2ccccc2)N2C(=O)C(CC(=O)O)NC2CC1(C)O,C,LLM-initialized GA,group_c_llm,2026,4,2,1,3.558596611022949,0.9999659061431884,3.0586137771606445,4.818577289581299,True,True,True,True,,False,False
C_seed2026_gen004_top3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,C,LLM-initialized GA,group_c_llm,2026,4,3,2,3.521369218826294,0.999961256980896,3.021388530731201,4.830461025238037,True,True,True,True,-7.213,True,True
C_seed2026_gen004_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,4,4,3,3.492511987686157,0.9998069405555724,2.9926085472106934,5.040296077728272,True,True,True,True,-6.926,True,True
C_seed2026_gen004_top5,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,4,5,5,3.449549674987793,0.99993634223938,2.949581384658813,5.384603500366211,True,True,True,True,-7.223,True,True
C_seed2026_gen005_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,5,1,0,3.613907814025879,0.9999721050262452,3.113921642303467,4.882260322570801,True,True,True,True,-7.223,True,True
C_seed2026_gen005_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,5,2,1,3.6078269481658936,0.9999704360961914,3.107841730117798,4.819311618804932,True,True,True,True,-6.926,True,True
C_seed2026_gen005_top3,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,5,3,2,3.597918033599853,0.9999749660491944,3.097930431365967,5.174220085144043,True,True,True,True,,False,False
C_seed2026_gen005_top4,CC=CC=C1C(=O)N2C(=O)N1C1(CCCN1C(=O)c1ccc(Cl)cc1)C2=O,C,LLM-initialized GA,group_c_llm,2026,5,4,3,3.5915589332580566,0.9999746084213256,3.091571569442749,5.102232456207275,True,True,True,True,,False,False
C_seed2026_gen005_top5,COC(=O)C1(Cc2ccccc2)N2C(=O)C(CC(=O)O)NC2CC1(C)O,C,LLM-initialized GA,group_c_llm,2026,5,5,4,3.558596611022949,0.9999659061431884,3.0586137771606445,4.818577289581299,True,True,True,True,,False,False
C_seed2026_gen006_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,6,1,0,3.711254119873047,0.9999722242355348,3.2112679481506348,4.9753923416137695,True,True,True,True,-7.223,True,True
C_seed2026_gen006_top2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,6,2,1,3.6567304134368896,0.9999594688415528,3.1567506790161133,5.126563549041748,True,True,True,True,,False,False
C_seed2026_gen006_top3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,C,LLM-initialized GA,group_c_llm,2026,6,3,2,3.644749164581299,0.9999737739562988,3.1447622776031494,4.88451623916626,True,True,True,True,-7.213,True,True
C_seed2026_gen006_top4,COC(=O)C(Cc1ccccc1)NC(=O)C(CC(=O)O)N=C(N)c1cccnc1,C,LLM-initialized GA,group_c_llm,2026,6,4,6,3.613907814025879,0.9999721050262452,3.113921642303467,4.882260322570801,True,True,True,True,,False,False
C_seed2026_gen007_top1,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,C,LLM-initialized GA,group_c_llm,2026,7,1,0,3.7252893447875977,0.9999754428863524,3.225301504135132,4.941830158233643,True,True,True,True,-7.213,True,True
C_seed2026_gen007_top2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,7,2,1,3.722198247909546,0.9999610185623168,3.222217798233032,5.277248859405518,True,True,True,True,,False,False
C_seed2026_gen007_top3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,7,3,2,3.7135941982269287,0.9999724626541138,3.2136080265045166,4.982248306274414,True,True,True,True,-7.223,True,True
C_seed2026_gen007_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1(C)c1ccccc1,C,LLM-initialized GA,group_c_llm,2026,7,4,4,3.7041521072387695,0.9999719858169556,3.2041661739349365,5.073150157928467,True,True,True,True,,False,False
C_seed2026_gen007_top5,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,C,LLM-initialized GA,group_c_llm,2026,7,5,5,3.684540033340454,0.9999690055847168,3.184555530548096,5.109701633453369,True,True,True,True,-7.957,True,True
C_seed2026_gen008_top1,COC(=O)C12NC(=O)C3C(C(=O)O)N(C(=O)N31)C2c1ccccc1,C,LLM-initialized GA,group_c_llm,2026,8,1,0,3.785665988922119,0.9999687671661376,3.28568172454834,5.09508228302002,True,True,True,True,-7.957,True,True
C_seed2026_gen008_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,8,2,1,3.752302408218384,0.9999738931655884,3.2523155212402344,4.957461357116699,True,True,True,True,-6.926,True,True
C_seed2026_gen008_top3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,C,LLM-initialized GA,group_c_llm,2026,8,3,2,3.749316692352295,0.999972939491272,3.249330282211304,4.930037498474121,True,True,True,True,-7.213,True,True
C_seed2026_gen008_top4,COC(=O)C(Cc1ccccc1)C(C)c1ccccc1,C,LLM-initialized GA,group_c_llm,2026,8,4,3,3.735320091247559,0.9999737739562988,3.235333204269409,5.033232688903809,True,True,True,True,,False,False
C_seed2026_gen008_top5,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,8,5,6,3.724149703979492,0.9999673366546632,3.224165916442871,5.392024517059326,True,True,True,True,,False,False
C_seed2026_gen009_top1,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)Oc1ncccc1CN,C,LLM-initialized GA,group_c_llm,2026,9,1,0,3.848177909851074,0.9999614953994752,3.348197221755981,5.049397945404053,True,True,True,True,-7.388,True,True
C_seed2026_gen009_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,9,2,1,3.822564125061035,0.9999637603759766,3.322582244873047,5.167820453643799,True,True,True,True,-7.223,True,True
C_seed2026_gen009_top3,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,C,LLM-initialized GA,group_c_llm,2026,9,3,2,3.7987468242645264,0.9999661445617676,3.2987637519836426,5.098361015319824,True,True,True,True,-7.213,True,True
C_seed2026_gen009_top4,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,9,4,3,3.785665988922119,0.9999687671661376,3.28568172454834,5.09508228302002,True,True,True,True,-7.156,True,True
C_seed2026_gen009_top5,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,9,5,5,3.775918483734131,0.9999624490737916,3.27593731880188,5.113799095153809,True,True,True,True,-6.926,True,True
C_seed2026_gen010_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,10,1,0,3.862793922424317,0.9999654293060304,3.362811326980591,5.061445713043213,True,True,True,True,-6.926,True,True
C_seed2026_gen010_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,10,2,1,3.848177909851074,0.9999614953994752,3.348197221755981,5.049397945404053,True,True,True,True,-7.223,True,True
C_seed2026_gen010_top3,COC(=O)C(Cc1ccccc1)N(C(=O)C(N)CC(=O)O)C(C)C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,10,3,2,3.844504117965698,0.9999629259109496,3.344522714614868,5.175549983978272,True,True,True,True,-7.414,True,True
C_seed2026_gen010_top4,COC(=O)C1(Cc2ccccc2)NC(=O)C(CC(=O)O)N1C(=O)C(N)CC(=O)O,C,LLM-initialized GA,group_c_llm,2026,10,4,3,3.834128379821777,0.9999696016311646,3.33414363861084,5.117579460144043,True,True,True,True,-7.213,True,True
C_seed2026_gen010_top5,COC(=O)C(=CC=CN=C(N)c1cccnc1)Cc1ccccc1,C,LLM-initialized GA,group_c_llm,2026,10,5,4,3.825752258300781,0.9999668598175048,3.32576870918274,5.102723121643066,True,True,True,True,,False,False
C_seed2026_gen011_top1,COC(=O)CCc1ccccc1,C,LLM-initialized GA,group_c_llm,2026,11,1,0,3.889080047607422,0.9999563694000244,3.389101982116699,5.163330078125,True,True,True,True,,False,False
C_seed2026_gen011_top2,COCCCCNCc1cccnc1,C,LLM-initialized GA,group_c_llm,2026,11,2,1,3.88874626159668,0.999969720840454,3.388761520385742,5.099483489990234,True,True,True,True,,False,False
C_seed2026_gen011_top3,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,11,3,2,3.86855411529541,0.9999701976776124,3.3685688972473145,5.12243127822876,True,True,True,True,-6.926,True,True
C_seed2026_gen011_top4,COC(=O)C(Cc1ccccc1)N(C(=O)C(N)CC(=O)O)C(C)C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,11,4,3,3.866406202316284,0.999963402748108,3.366424560546875,5.119921684265137,True,True,True,True,-7.414,True,True
C_seed2026_gen011_top5,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,11,5,4,3.862793922424317,0.9999654293060304,3.362811326980591,5.061445713043213,True,True,True,True,-7.223,True,True
C_seed2026_gen012_top1,COC(=O)CC(c1ccccc1)c1c(N)n(C)c(=O)n(CCc2ccccc2)c1=O,C,LLM-initialized GA,group_c_llm,2026,12,1,0,3.9188199043273926,0.9999723434448242,3.4188337326049805,5.056227207183838,True,True,True,True,,False,False
C_seed2026_gen012_top2,COC(=O)C(Cc1ccccc1)N(CCC(C)(C)C)C(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2026,12,2,1,3.900102615356445,0.9999581575393676,3.4001235961914062,5.1921796798706055,True,True,True,True,-7.156,True,True
C_seed2026_gen012_top3,COCCCCNC(=C(Cc1ccccc1)C(=O)OC)c1cccnc1,C,LLM-initialized GA,group_c_llm,2026,12,3,2,3.889080047607422,0.9999563694000244,3.389101982116699,5.163330078125,True,True,True,True,,False,False
C_seed2026_gen012_top4,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,12,4,3,3.88874626159668,0.999969720840454,3.388761520385742,5.099483489990234,True,True,True,True,-7.223,True,True
C_seed2026_gen012_top5,COC(=O)C(Cc1ccccc1)N(C(=O)C(N)CC(=O)O)C(C)C(C)(C)C,C,LLM-initialized GA,group_c_llm,2026,12,5,4,3.886365413665772,0.9999700784683228,3.386380434036255,5.141726016998291,True,True,True,True,-7.414,True,True
C_seed2027_gen001_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2027,1,1,0,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
C_seed2027_gen001_top2,COC(=O)C(Cc1ccccc1)NC(=O)CCC(=O)O,C,LLM-initialized GA,group_c_llm,2027,1,2,1,3.268479585647583,0.9999837875366212,2.7684876918792725,5.778102397918701,True,True,True,True,,False,False
C_seed2027_gen001_top3,OCC1OC23OC4C(CO)OCC5(O2)OC3(OC45Cl)C(Cl)C1O,C,LLM-initialized GA,group_c_llm,2027,1,3,2,3.1704764366149902,0.9995415210723876,2.670705795288086,6.84811544418335,True,True,True,True,,False,False
C_seed2027_gen001_top4,OCC1OC2(OC3CCOC(C(Cl)(Cl)Cl)C3O2)C(O)CC1O,C,LLM-initialized GA,group_c_llm,2027,1,4,3,3.0753602981567383,0.9998216032981871,2.5754494667053223,6.46141529083252,True,False,True,False,,False,False
C_seed2027_gen001_top5,COC(=O)C1(Cc2ccccc2)C2c3cc(OC)ccc3OC2C2NC(CC(=O)O)C(=O)N21,C,LLM-initialized GA,group_c_llm,2027,1,5,4,2.8431053161621094,0.9910666346549988,2.347572088241577,5.917479515075684,True,False,True,False,,False,False
C_seed2027_gen002_top1,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NC1CC(C)(C)C,C,LLM-initialized GA,group_c_llm,2027,2,1,0,3.476984977722168,0.9999276399612428,2.9770212173461914,5.207600116729736,True,True,True,True,-6.926,True,True
C_seed2027_gen002_top2,COC(=O)C(Cc1ccccc1)N1C(=O)C(CC(=O)O)NCC1C(C)(C)C,C,LLM-initialized GA,group_c_llm,2027,2,2,1,3.414327621459961,0.9999387264251708,2.914358377456665,5.214848518371582,True,True,True,True,-7.223,True,True
